Qmin	Rr
1633.877935	0.083002668
1604.050126	0.083029343
1574.766848	0.083056019
1546.018161	0.083082694
1517.794305	0.08310937
1490.085699	0.083136045
1576.581289	0.083162721
1547.799477	0.083189396
1491.802571	0.083216072
1464.568466	0.083242748
1549.582847	0.083269423
1521.293914	0.083296099
1439.488207	0.083322774
1466.255937	0.08334945
1414.837439	0.083376125
1414.837439	0.083402801
1414.837439	0.083429476
1467.945351	0.083456152
1390.608808	0.083482828
1390.608808	0.083509503
1416.46761	0.083536179
1442.807264	0.083562854
1366.795084	0.08358953
1366.795084	0.083616205
1418.099659	0.083642881
1343.389162	0.083669557
1343.389162	0.083696232
1368.3699	0.083722908
1320.384059	0.083749583
1320.384059	0.083776259
1344.937011	0.083802934
1297.772912	0.08382961
1275.548972	0.083856285
1321.905401	0.083882961
1346.486642	0.083909637
1299.268201	0.083936312
1299.268201	0.083962988
1277.018655	0.083989663
1277.018655	0.084016339
1255.150126	0.084043014
1300.765213	0.08406969
1233.656088	0.084096365
1212.530128	0.084123041
1278.490032	0.084149717
1256.596305	0.084176392
1256.596305	0.084203068
1235.077502	0.084229743
1213.927201	0.084256419
1193.139092	0.084283094
1193.139092	0.08430977
1236.500554	0.084336445
1236.500554	0.084363121
1215.325884	0.084389797
1194.513823	0.084416472
1174.058162	0.084443148
1174.058162	0.084469823
1174.058162	0.084496499
1135.498542	0.084523174
1135.498542	0.08454985
1155.282378	0.084576526
1175.410908	0.084603201
1117.339412	0.084629877
1117.339412	0.084656552
1117.339412	0.084683228
1136.80686	0.084709903
1156.61349	0.084736579
1099.470686	0.084763254
1099.470686	0.08478993
1118.626806	0.084816606
1118.626806	0.084843281
1081.88772	0.084869957
1081.88772	0.084896632
1081.88772	0.084923308
1100.737492	0.084949983
1064.585945	0.084976659
1064.585945	0.085003334
1083.134267	0.08503001
1047.560864	0.085056686
1083.134267	0.085083361
1083.134267	0.085110037
1065.812557	0.085136712
1065.812557	0.085163388
1065.812557	0.085190063
1048.76786	0.085216739
1048.76786	0.085243414
1048.76786	0.08527009
1031.995744	0.085296766
1031.995744	0.085323441
1015.491852	0.085350117
1015.491852	0.085376792
999.2518936	0.085403468
999.2518936	0.085430143
1033.184806	0.085456819
1033.184806	0.085483494
1033.184806	0.08551017
1016.661898	0.085536846
1016.661898	0.085563521
1016.661898	0.085590197
1000.403228	0.085616872
1000.403228	0.085643548
1000.403228	0.085670223
984.40457	0.085696899
969.7778545	0.085723575
969.7778545	0.08575025
954.2689639	0.085776926
969.7778545	0.085803601
969.7778545	0.085830277
985.5387975	0.085856952
969.7778545	0.085883628
940.0900165	0.085910303
940.0900165	0.085936979
940.0900165	0.085963655
940.0900165	0.08599033
955.3684692	0.086017006
955.3684692	0.086043681
955.3684692	0.086070357
926.1217461	0.086097032
926.1217461	0.086123708
926.1217461	0.086150383
926.1217461	0.086177059
941.1731849	0.086203735
941.1731849	0.08623041
912.3610224	0.086257086
912.3610224	0.086283761
912.3610224	0.086310437
912.3610224	0.086337112
898.8047616	0.086363788
898.8047616	0.086390463
898.8047616	0.086417139
898.8047616	0.086443815
885.4499256	0.08647049
885.4499256	0.086497166
885.4499256	0.086523841
885.4499256	0.086550517
872.2935217	0.086577192
872.2935217	0.086603868
872.2935217	0.086630544
872.2935217	0.086657219
872.2935217	0.086683895
859.3326014	0.08671057
859.3326014	0.086737246
886.4701379	0.086763921
873.2985752	0.086790597
873.2985752	0.086817272
873.2985752	0.086843948
873.2985752	0.086870624
873.2985752	0.086897299
847.5396686	0.086923975
847.5396686	0.08695065
847.5396686	0.086977326
847.5396686	0.087004001
860.3227214	0.087030677
847.5396686	0.087057352
847.5396686	0.087084028
847.5396686	0.087110704
847.5396686	0.087137379
823.4882776	0.087164055
823.4882776	0.08719073
823.4882776	0.087217406
823.4882776	0.087244081
823.4882776	0.087270757
823.4882776	0.087297432
823.4882776	0.087324108
823.4882776	0.087350784
823.4882776	0.087377459
823.4882776	0.087404135
823.4882776	0.08743081
800.1194145	0.087457486
800.1194145	0.087484161
800.1194145	0.087510837
812.1872494	0.087537513
812.1872494	0.087564188
812.1872494	0.087590864
789.1390856	0.087617539
812.1872494	0.087644215
789.1390856	0.08767089
789.1390856	0.087697566
789.1390856	0.087724241
789.1390856	0.087750917
778.3094438	0.087777593
778.3094438	0.087804268
778.3094438	0.087830944
778.3094438	0.087857619
778.3094438	0.087884295
778.3094438	0.08791097
767.6284211	0.087937646
767.6284211	0.087964321
767.6284211	0.087990997
767.6284211	0.088017673
767.6284211	0.088044348
767.6284211	0.088071024
757.0939779	0.088097699
757.0939779	0.088124375
757.0939779	0.08815105
757.0939779	0.088177726
757.0939779	0.088204401
757.0939779	0.088231077
757.0939779	0.088257753
757.0939779	0.088284428
757.0939779	0.088311104
757.0939779	0.088337779
757.0939779	0.088364455
757.0939779	0.08839113
757.0939779	0.088417806
737.3053545	0.088444481
737.3053545	0.088471157
737.3053545	0.088497833
737.3053545	0.088524508
737.3053545	0.088551184
737.3053545	0.088577859
727.1870458	0.088604535
727.1870458	0.08863121
727.1870458	0.088657886
727.1870458	0.088684562
727.1870458	0.088711237
727.1870458	0.088737913
737.3053545	0.088764588
727.1870458	0.088791264
727.1870458	0.088817939
727.1870458	0.088844615
727.1870458	0.08887129
727.1870458	0.088897966
727.1870458	0.088924642
708.180118	0.088951317
708.180118	0.088977993
708.180118	0.089004668
708.180118	0.089031344
708.180118	0.089058019
708.180118	0.089084695
708.180118	0.08911137
699.2662703	0.089138046
699.2662703	0.089164722
699.2662703	0.089191397
699.2662703	0.089218073
699.2662703	0.089244748
699.2662703	0.089271424
699.2662703	0.089298099
699.2662703	0.089324775
699.2662703	0.08935145
699.2662703	0.089378126
699.2662703	0.089404802
699.2662703	0.089431477
699.2662703	0.089458153
699.2662703	0.089484828
690.464621	0.089511504
690.464621	0.089538179
690.464621	0.089564855
690.464621	0.089591531
690.464621	0.089618206
690.464621	0.089644882
690.464621	0.089671557
673.1922866	0.089698233
673.1922866	0.089724908
673.1922866	0.089751584
673.1922866	0.089778259
673.1922866	0.089804935
673.1922866	0.089831611
673.1922866	0.089858286
673.1922866	0.089884962
664.71883	0.089911637
664.71883	0.089938313
664.71883	0.089964988
664.71883	0.089991664
664.71883	0.090018339
664.71883	0.090045015
664.71883	0.090071691
656.3520286	0.090098366
656.3520286	0.090125042
656.3520286	0.090151717
656.3520286	0.090178393
656.3520286	0.090205068
656.3520286	0.090231744
656.3520286	0.090258419
656.3520286	0.090285095
656.3520286	0.090311771
656.3520286	0.090338446
656.3520286	0.090365122
656.3520286	0.090391797
656.3520286	0.090418473
648.0905399	0.090445148
648.0905399	0.090471824
648.0905399	0.090498499
648.0905399	0.090525175
648.0905399	0.090551851
648.0905399	0.090578526
648.0905399	0.090605202
648.0905399	0.090631877
648.0905399	0.090658553
640.6703671	0.090685228
632.6062632	0.090711904
632.6062632	0.09073858
632.6062632	0.090765255
632.6062632	0.090791931
632.6062632	0.090818606
632.6062632	0.090845282
632.6062632	0.090871957
632.6062632	0.090898633
632.6062632	0.090925308
632.6062632	0.090951984
632.6062632	0.09097866
632.6062632	0.091005335
632.6062632	0.091032011
632.6062632	0.091058686
632.6062632	0.091085362
625.3633742	0.091112037
625.3633742	0.091138713
625.3633742	0.091165388
625.3633742	0.091192064
625.3633742	0.09121874
625.3633742	0.091245415
617.491939	0.091272091
617.491939	0.091298766
617.491939	0.091325442
617.491939	0.091352117
617.491939	0.091378793
617.491939	0.091405468
617.491939	0.091432144
617.491939	0.09145882
617.491939	0.091485495
617.491939	0.091512171
610.4220983	0.091538846
610.4220983	0.091565522
610.4220983	0.091592197
610.4220983	0.091618873
610.4220983	0.091645549
610.4220983	0.091672224
610.4220983	0.0916989
610.4220983	0.091725575
603.4332021	0.091752251
603.4332021	0.091778926
603.4332021	0.091805602
603.4332021	0.091832277
603.4332021	0.091858953
603.4332021	0.091885629
603.4332021	0.091912304
603.4332021	0.09193898
596.5243238	0.091965655
596.5243238	0.091992331
596.5243238	0.092019006
596.5243238	0.092045682
596.5243238	0.092072357
596.5243238	0.092099033
596.5243238	0.092125709
596.5243238	0.092152384
596.5243238	0.09217906
589.6945472	0.092205735
589.6945472	0.092232411
589.6945472	0.092259086
589.6945472	0.092285762
589.6945472	0.092312437
589.6945472	0.092339113
589.6945472	0.092365789
589.6945472	0.092392464
589.6945472	0.09241914
583.6146314	0.092445815
583.6146314	0.092472491
576.9326616	0.092499166
576.9326616	0.092525842
576.9326616	0.092552518
576.9326616	0.092579193
576.9326616	0.092605869
576.9326616	0.092632544
576.9326616	0.09265922
576.9326616	0.092685895
576.9326616	0.092712571
576.9326616	0.092739246
576.9326616	0.092765922
576.9326616	0.092792598
576.9326616	0.092819273
576.9326616	0.092845949
576.9326616	0.092872624
570.3271955	0.0928993
570.3271955	0.092925975
570.3271955	0.092952651
570.3271955	0.092979326
564.4469626	0.093006002
564.4469626	0.093032678
564.4469626	0.093059353
564.4469626	0.093086029
564.4469626	0.093112704
570.3271955	0.09313938
564.4469626	0.093166055
564.4469626	0.093192731
564.4469626	0.093219406
558.6273565	0.093246082
558.6273565	0.093272758
558.6273565	0.093299433
558.6273565	0.093326109
558.6273565	0.093352784
558.6273565	0.09337946
558.6273565	0.093406135
558.6273565	0.093432811
558.6273565	0.093459486
557.9844488	0.093486162
552.8677522	0.093512838
552.8677522	0.093539513
557.9844488	0.093566189
557.9844488	0.093592864
557.9844488	0.09361954
552.2314731	0.093646215
552.2314731	0.093672891
552.2314731	0.093699567
552.2314731	0.093726242
552.2314731	0.093752918
552.2314731	0.093779593
552.2314731	0.093806269
552.2314731	0.093832944
552.2314731	0.09385962
552.2314731	0.093886295
546.5378121	0.093912971
546.5378121	0.093939647
546.5378121	0.093966322
546.5378121	0.093992998
546.5378121	0.094019673
546.5378121	0.094046349
546.5378121	0.094073024
546.5378121	0.0940997
546.5378121	0.094126375
546.5378121	0.094153051
540.9028544	0.094179727
540.9028544	0.094206402
540.9028544	0.094233078
540.9028544	0.094259753
540.9028544	0.094286429
540.9028544	0.094313104
540.9028544	0.09433978
540.9028544	0.094366455
540.9028544	0.094393131
540.9028544	0.094419807
535.3259947	0.094446482
535.3259947	0.094473158
535.3259947	0.094499833
535.3259947	0.094526509
535.3259947	0.094553184
530.4170753	0.09457986
530.4170753	0.094606536
535.3259947	0.094633211
535.3259947	0.094659887
535.3259947	0.094686562
530.4170753	0.094713238
530.4170753	0.094739913
530.4170753	0.094766589
530.4170753	0.094793264
530.4170753	0.09481994
524.9483269	0.094846616
524.9483269	0.094873291
524.9483269	0.094899967
524.9483269	0.094926642
524.9483269	0.094953318
524.9483269	0.094979993
524.9483269	0.095006669
524.9483269	0.095033344
524.9483269	0.09506002
524.9483269	0.095086696
524.9483269	0.095113371
520.1345703	0.095140047
520.1345703	0.095166722
520.1345703	0.095193398
520.1345703	0.095220073
520.1345703	0.095246749
520.1345703	0.095273424
519.5359628	0.0953001
519.5359628	0.095326776
519.5359628	0.095353451
519.5359628	0.095380127
519.5359628	0.095406802
519.5359628	0.095433478
519.5359628	0.095460153
519.5359628	0.095486829
519.5359628	0.095513505
519.5359628	0.09554018
514.7718374	0.095566856
514.7718374	0.095593531
514.7718374	0.095620207
514.7718374	0.095646882
514.7718374	0.095673558
510.0513989	0.095700233
510.0513989	0.095726909
510.0513989	0.095753585
510.0513989	0.09578026
510.0513989	0.095806936
510.0513989	0.095833611
510.0513989	0.095860287
510.0513989	0.095886962
510.0513989	0.095913638
510.0513989	0.095940313
510.0513989	0.095966989
505.3742466	0.095993665
505.3742466	0.09602034
505.3742466	0.096047016
505.3742466	0.096073691
509.4643958	0.096100367
505.3742466	0.096127042
505.3742466	0.096153718
505.3742466	0.096180393
504.7926263	0.096207069
504.7926263	0.096233745
504.7926263	0.09626042
504.7926263	0.096287096
500.7399836	0.096313771
504.7926263	0.096340447
504.7926263	0.096367122
504.7926263	0.096393798
504.7926263	0.096420473
500.7399836	0.096447149
500.1636967	0.096473825
500.1636967	0.0965005
500.1636967	0.096527176
500.1636967	0.096553851
500.1636967	0.096580527
496.1482166	0.096607202
500.1636967	0.096633878
500.1636967	0.096660554
500.1636967	0.096687229
500.1636967	0.096713905
496.1482166	0.09674058
495.5772143	0.096767256
495.5772143	0.096793931
495.5772143	0.096820607
495.5772143	0.096847282
495.5772143	0.096873958
495.5772143	0.096900634
491.598556	0.096927309
495.5772143	0.096953985
495.5772143	0.09698066
495.5772143	0.097007336
495.5772143	0.097034011
491.598556	0.097060687
491.598556	0.097087362
491.598556	0.097114038
491.0327897	0.097140714
491.0327897	0.097167389
491.0327897	0.097194065
487.0906156	0.09722074
487.0906156	0.097247416
487.0906156	0.097274091
487.0906156	0.097300767
487.0906156	0.097327442
491.0327897	0.097354118
487.0906156	0.097380794
487.0906156	0.097407469
487.0906156	0.097434145
487.0906156	0.09746082
487.0906156	0.097487496
487.0906156	0.097514171
487.0906156	0.097540847
483.1800905	0.097567523
486.5300374	0.097594198
486.5300374	0.097620874
486.5300374	0.097647549
482.6240128	0.097674225
482.6240128	0.0977009
482.6240128	0.097727576
482.6240128	0.097754251
482.6240128	0.097780927
482.6240128	0.097807603
482.6240128	0.097834278
482.6240128	0.097860954
478.7493471	0.097887629
478.7493471	0.097914305
478.7493471	0.09794098
478.7493471	0.097967656
478.7493471	0.097994331
478.7493471	0.098021007
478.7493471	0.098047683
478.7493471	0.098074358
478.7493471	0.098101034
478.7493471	0.098127709
478.1983686	0.098154385
478.1983686	0.09818106
478.1983686	0.098207736
478.1983686	0.098234411
478.1983686	0.098261087
478.1983686	0.098287763
478.1983686	0.098314438
474.3592334	0.098341114
474.3592334	0.098367789
474.3592334	0.098394465
474.3592334	0.09842114
474.3592334	0.098447816
474.3592334	0.098474491
474.3592334	0.098501167
474.3592334	0.098527843
474.3592334	0.098554518
474.3592334	0.098581194
474.3592334	0.098607869
470.5509201	0.098634545
470.5509201	0.09866122
470.5509201	0.098687896
470.5509201	0.098714572
470.5509201	0.098741247
470.5509201	0.098767923
470.5509201	0.098794598
470.5509201	0.098821274
470.5509201	0.098847949
470.5509201	0.098874625
466.7731812	0.0989013
466.7731812	0.098927976
466.7731812	0.098954652
466.7731812	0.098981327
466.7731812	0.099008003
466.7731812	0.099034678
466.7731812	0.099061354
466.7731812	0.099088029
466.7731812	0.099114705
466.7731812	0.09914138
466.7731812	0.099168056
466.7731812	0.099194732
466.7731812	0.099221407
463.0257712	0.099248083
463.0257712	0.099274758
463.0257712	0.099301434
463.0257712	0.099328109
463.0257712	0.099354785
463.0257712	0.09938146
463.0257712	0.099408136
463.0257712	0.099434812
463.0257712	0.099461487
463.0257712	0.099488163
463.0257712	0.099514838
463.0257712	0.099541514
462.4928885	0.099568189
459.3084466	0.099594865
459.3084466	0.099621541
459.3084466	0.099648216
459.3084466	0.099674892
459.3084466	0.099701567
459.3084466	0.099728243
459.3084466	0.099754918
459.3084466	0.099781594
459.3084466	0.099808269
459.3084466	0.099834945
459.3084466	0.099861621
459.3084466	0.099888296
459.3084466	0.099914972
458.7798421	0.099941647
458.7798421	0.099968323
458.7798421	0.099994998
458.7798421	0.100021674
458.7798421	0.100048349
455.620966	0.100075025
455.620966	0.100101701
455.620966	0.100128376
455.620966	0.100155052
455.620966	0.100181727
455.620966	0.100208403
455.620966	0.100235078
455.620966	0.100261754
455.620966	0.100288429
455.620966	0.100315105
452.48384	0.100341781
452.48384	0.100368456
452.48384	0.100395132
452.48384	0.100421807
451.9630897	0.100448483
451.9630897	0.100475158
451.9630897	0.100501834
451.9630897	0.10052851
451.9630897	0.100555185
451.9630897	0.100581861
451.9630897	0.100608536
451.9630897	0.100635212
451.9630897	0.100661887
451.9630897	0.100688563
448.8511496	0.100715238
448.8511496	0.100741914
448.8511496	0.10076859
448.8511496	0.100795265
448.8511496	0.100821941
448.8511496	0.100848616
448.8511496	0.100875292
448.8511496	0.100901967
448.8511496	0.100928643
448.8511496	0.100955318
448.8511496	0.100981994
448.3345801	0.10100867
448.3345801	0.101035345
448.3345801	0.101062021
448.3345801	0.101088696
448.3345801	0.101115372
448.3345801	0.101142047
448.3345801	0.101168723
445.2476236	0.101195398
445.2476236	0.101222074
445.2476236	0.10124875
445.2476236	0.101275425
445.2476236	0.101302101
445.2476236	0.101328776
445.2476236	0.101355452
445.2476236	0.101382127
445.2476236	0.101408803
445.2476236	0.101435478
445.2476236	0.101462154
445.2476236	0.10148883
442.181922	0.101515505
442.181922	0.101542181
442.181922	0.101568856
442.181922	0.101595532
442.181922	0.101622207
442.181922	0.101648883
442.181922	0.101675559
442.181922	0.101702234
442.181922	0.10172891
442.181922	0.101755585
442.181922	0.101782261
442.181922	0.101808936
441.6730279	0.101835612
439.137329	0.101862287
439.137329	0.101888963
439.137329	0.101915639
439.137329	0.101942314
439.137329	0.10196899
439.137329	0.101995665
439.137329	0.102022341
439.137329	0.102049016
439.137329	0.102075692
439.137329	0.102102367
438.6319388	0.102129043
438.6319388	0.102155719
438.6319388	0.102182394
438.6319388	0.10220907
438.6319388	0.102235745
436.1136992	0.102262421
438.6319388	0.102289096
438.6319388	0.102315772
438.6319388	0.102342447
436.1136992	0.102369123
436.1136992	0.102395799
436.1136992	0.102422474
436.1136992	0.10244915
435.6117888	0.102475825
435.6117888	0.102502501
435.6117888	0.102529176
435.6117888	0.102555852
435.6117888	0.102582528
435.6117888	0.102609203
435.6117888	0.102635879
435.6117888	0.102662554
435.6117888	0.10268923
435.6117888	0.102715905
435.6117888	0.102742581
433.1108882	0.102769256
433.1108882	0.102795932
433.1108882	0.102822608
433.1108882	0.102849283
432.6124337	0.102875959
432.6124337	0.102902634
432.6124337	0.10292931
432.6124337	0.102955985
432.6124337	0.102982661
432.6124337	0.103009336
432.6124337	0.103036012
432.6124337	0.103062688
430.1287528	0.103089363
430.1287528	0.103116039
430.1287528	0.103142714
430.1287528	0.10316939
430.1287528	0.103196065
430.1287528	0.103222741
430.1287528	0.103249416
430.1287528	0.103276092
430.1287528	0.103302768
429.6337303	0.103329443
429.6337303	0.103356119
429.6337303	0.103382794
429.6337303	0.10340947
429.6337303	0.103436145
429.6337303	0.103462821
429.6337303	0.103489496
429.6337303	0.103516172
429.6337303	0.103542848
427.1671505	0.103569523
427.1671505	0.103596199
427.1671505	0.103622874
427.1671505	0.10364955
427.1671505	0.103676225
427.1671505	0.103702901
427.1671505	0.103729577
427.1671505	0.103756252
427.1671505	0.103782928
427.1671505	0.103809603
426.6755364	0.103836279
426.6755364	0.103862954
426.6755364	0.10388963
426.6755364	0.103916305
426.6755364	0.103942981
426.6755364	0.103969657
424.2259399	0.103996332
424.2259399	0.104023008
424.2259399	0.104049683
424.2259399	0.104076359
424.2259399	0.104103034
424.2259399	0.10412971
424.2259399	0.104156385
424.2259399	0.104183061
424.2259399	0.104209737
424.2259399	0.104236412
424.2259399	0.104263088
424.2259399	0.104289763
424.2259399	0.104316439
421.7904069	0.104343114
421.7904069	0.10436979
421.7904069	0.104396465
421.7904069	0.104423141
421.7904069	0.104449817
421.7904069	0.104476492
421.7904069	0.104503168
421.7904069	0.104529843
421.7904069	0.104556519
421.7904069	0.104583194
421.3049808	0.10460987
421.3049808	0.104636546
421.3049808	0.104663221
421.3049808	0.104689897
421.3049808	0.104716572
421.3049808	0.104743248
421.3049808	0.104769923
421.3049808	0.104796599
421.3049808	0.104823274
421.3049808	0.10484995
418.8862173	0.104876626
418.8862173	0.104903301
418.8862173	0.104929977
418.8862173	0.104956652
418.8862173	0.104983328
418.8862173	0.105010003
418.8862173	0.105036679
418.8862173	0.105063354
418.8862173	0.10509003
418.8862173	0.105116706
418.8862173	0.105143381
418.8862173	0.105170057
418.8862173	0.105196732
416.4813402	0.105223408
416.4813402	0.105250083
416.4813402	0.105276759
416.4813402	0.105303434
416.4813402	0.10533011
416.4813402	0.105356786
416.4813402	0.105383461
416.4813402	0.105410137
416.4813402	0.105436812
416.4813402	0.105463488
416.4813402	0.105490163
416.4813402	0.105516839
416.4813402	0.105543515
416.4813402	0.10557019
416.0020242	0.105596866
416.0020242	0.105623541
416.0020242	0.105650217
414.0902699	0.105676892
414.0902699	0.105703568
414.0902699	0.105730243
414.0902699	0.105756919
414.0902699	0.105783595
414.0902699	0.10581027
414.0902699	0.105836946
414.0902699	0.105863621
414.0902699	0.105890297
414.0902699	0.105916972
414.0902699	0.105943648
413.6137056	0.105970323
413.6137056	0.105996999
413.6137056	0.106023675
413.6137056	0.10605035
413.6137056	0.106077026
413.6137056	0.106103701
411.7129269	0.106130377
411.7129269	0.106157052
413.6137056	0.106183728
411.7129269	0.106210403
411.7129269	0.106237079
411.7129269	0.106263755
411.7129269	0.10629043
411.7129269	0.106317106
411.7129269	0.106343781
411.7129269	0.106370457
411.2390987	0.106397132
411.2390987	0.106423808
411.2390987	0.106450483
411.2390987	0.106477159
411.2390987	0.106503835
411.2390987	0.10653051
411.2390987	0.106557186
411.2390987	0.106583861
409.3492326	0.106610537
409.3492326	0.106637212
409.3492326	0.106663888
409.3492326	0.106690564
409.3492326	0.106717239
409.3492326	0.106743915
409.3492326	0.10677059
409.3492326	0.106797266
409.3492326	0.106823941
408.8781247	0.106850617
408.8781247	0.106877292
408.8781247	0.106903968
408.8781247	0.106930644
408.8781247	0.106957319
408.8781247	0.106983995
408.8781247	0.10701067
408.8781247	0.107037346
408.8781247	0.107064021
408.8781247	0.107090697
406.9991086	0.107117372
406.9991086	0.107144048
406.9991086	0.107170724
406.9991086	0.107197399
406.9991086	0.107224075
406.9991086	0.10725075
406.9991086	0.107277426
406.9991086	0.107304101
406.9991086	0.107330777
406.9991086	0.107357452
406.9991086	0.107384128
406.5307053	0.107410804
406.5307053	0.107437479
406.5307053	0.107464155
406.5307053	0.10749083
406.5307053	0.107517506
406.5307053	0.107544181
406.5307053	0.107570857
406.5307053	0.107597533
404.6624769	0.107624208
404.6624769	0.107650884
404.6624769	0.107677559
404.6624769	0.107704235
404.6624769	0.10773091
404.6624769	0.107757586
404.6624769	0.107784261
404.6624769	0.107810937
404.6624769	0.107837613
404.6624769	0.107864288
404.6624769	0.107890964
404.6624769	0.107917639
404.6624769	0.107944315
404.6624769	0.10797099
404.1967628	0.107997666
404.1967628	0.108024341
402.8028339	0.108051017
402.8028339	0.108077693
402.8028339	0.108104368
402.8028339	0.108131044
402.8028339	0.108157719
402.3392601	0.108184395
402.3392601	0.10821107
402.3392601	0.108237746
402.3392601	0.108264421
402.3392601	0.108291097
402.3392601	0.108317773
402.3392601	0.108344448
402.3392601	0.108371124
402.3392601	0.108397799
402.3392601	0.108424475
402.3392601	0.10845115
402.3392601	0.108477826
402.3392601	0.108504502
400.4902936	0.108531177
400.4902936	0.108557853
400.4902936	0.108584528
400.4902936	0.108611204
400.4902936	0.108637879
400.4902936	0.108664555
400.4902936	0.10869123
400.4902936	0.108717906
400.4902936	0.108744582
400.4902936	0.108771257
400.4902936	0.108797933
400.4902936	0.108824608
400.4902936	0.108851284
400.4902936	0.108877959
400.0293811	0.108904635
400.0293811	0.10893131
400.0293811	0.108957986
400.0293811	0.108984662
400.0293811	0.109011337
398.649824	0.109038013
400.0293811	0.109064688
400.0293811	0.109091364
398.649824	0.109118039
398.649824	0.109144715
398.649824	0.10917139
398.1910297	0.109198066
398.1910297	0.109224742
398.1910297	0.109251417
398.1910297	0.109278093
398.1910297	0.109304768
398.1910297	0.109331444
398.1910297	0.109358119
398.1910297	0.109384795
398.1910297	0.10941147
398.1910297	0.109438146
398.1910297	0.109464822
398.1910297	0.109491497
398.1910297	0.109518173
398.1910297	0.109544848
398.1910297	0.109571524
398.1910297	0.109598199
396.3611266	0.109624875
396.3611266	0.109651551
396.3611266	0.109678226
396.3611266	0.109704902
396.3611266	0.109731577
396.3611266	0.109758253
396.3611266	0.109784928
396.3611266	0.109811604
396.3611266	0.109838279
396.3611266	0.109864955
396.3611266	0.109891631
396.3611266	0.109918306
396.3611266	0.109944982
396.3611266	0.109971657
396.3611266	0.109998333
396.3611266	0.110025008
396.3611266	0.110051684
394.5396329	0.110078359
394.5396329	0.110105035
394.5396329	0.110131711
394.5396329	0.110158386
394.5396329	0.110185062
394.5396329	0.110211737
394.5396329	0.110238413
394.5396329	0.110265088
394.5396329	0.110291764
394.5396329	0.110318439
394.5396329	0.110345115
394.5396329	0.110371791
394.5396329	0.110398466
394.5396329	0.110425142
394.5396329	0.110451817
394.5396329	0.110478493
394.0855689	0.110505168
394.0855689	0.110531844
394.0855689	0.11055852
394.0855689	0.110585195
392.7265099	0.110611871
392.7265099	0.110638546
392.7265099	0.110665222
392.7265099	0.110691897
392.7265099	0.110718573
392.7265099	0.110745248
392.7265099	0.110771924
392.7265099	0.1107986
392.7265099	0.110825275
392.7265099	0.110851951
392.7265099	0.110878626
392.7265099	0.110905302
392.7265099	0.110931977
392.7265099	0.110958653
392.2745325	0.110985328
392.2745325	0.111012004
392.2745325	0.11103868
392.2745325	0.111065355
392.2745325	0.111092031
