1972	0.500000000000000	0.500000000000000
1973	0.500000000000000	0.900000000000000
1974	0.500000000000000	1.40000000000000
1975	0.500000000000000	1.80000000000000
1976	0.500000000000000	2.30000000000000
1977	0.500000000000000	2.70000000000000
1978	0.500000000000000	3.20000000000000
1979	0.500000000000000	3.60000000000000
1980	0.500000000000000	4.10000000000000
1981	0.500000000000000	4.50000000000000
1982	1.20000000000000	5.70000000000000
1983	1.20000000000000	6.80000000000000
1984	1.20000000000000	8
1985	1.20000000000000	9.10000000000000
1986	5.20000000000000	14.3000000000000
1987	5.20000000000000	19.4000000000000
1988	5.20000000000000	24.6000000000000
1989	5.20000000000000	29.7000000000000
1990	5.20000000000000	34.9000000000000
1991	5.20000000000000	40
1992	5.20000000000000	45.2000000000000
1993	5.20000000000000	50.3000000000000
1994	5.20000000000000	55.5000000000000
1995	5.50000000000000	61
1996	6.60000000000000	67.5000000000000
1997	6.60000000000000	74.1000000000000
1998	8.30000000000000	82.4000000000000
1999	8.30000000000000	90.7000000000000
2000	11.3000000000000	102
2001	11.3000000000000	113.300000000000
2002	11.3000000000000	124.600000000000
2003	11.3000000000000	135.900000000000
2004	12.5000000000000	148.400000000000
2005	12.9000000000000	161.300000000000
2006	12.6000000000000	173.900000000000
2007	13	186.900000000000
2008	13.8000000000000	200.700000000000
2009	13.8000000000000	214.500000000000
2010	19.2000000000000	233.700000000000
2011	22.6000000000000	256.300000000000
2012	22.3000000000000	278.600000000000
2013	31.6000000000000	310.200000000000
2014	32.5000000000000	342.700000000000
2015	34.2000000000000	376.900000000000
2016	30.9000000000000	407.800000000000
2017	33.1000000000000	440.900000000000
2018	31.9000000000000	472.800000000000
2019	32.5000000000000	505.300000000000
2020	36.3000000000000	541.600000000000
2021	37.7000000000000	579.300000000000
2022	40.4000000000000	619.700000000000
2023	44.8000000000000	664.500000000000
2024	47.6000000000000	712.100000000000
2025	56	768
